tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,directors,writers,averageRating,numVotes
tt0000218,short,L'affaire Dreyfus,L'affaire Dreyfus,0,1899,\N,13,"Biography,Drama,Short",nm0617588,nm0617588,5.9,812
tt0000219,short,Aladdin and the Wonderful Lamp,Aladdin and the Wonderful Lamp,0,1899,\N,\N,"Fantasy,Short",nm0808310,\N,6.2,38
tt0000220,short,The Artist and the Flower Girl,The Artist and the Flower Girl,0,1901,\N,\N,"Romance,Short",\N,\N,2.6,11
tt0000222,short,Au cabaret,Au cabaret,0,1899,\N,1,"Comedy,Short",nm0349785,\N,4.6,286
tt0000223,short,L'aveugle,L'aveugle,0,1899,\N,\N,Short,nm0349785,\N,4.8,24
tt0000225,short,Beauty and the Beast,La belle et la bête,0,1899,\N,\N,"Family,Fantasy,Romance",\N,nm0207305,4.8,49
tt0000226,short,Boat Race,Boat Race,0,1899,\N,\N,Short,\N,\N,4.6,14
tt0000228,short,La bonne absinthe,La bonne absinthe,0,1899,\N,1,Short,nm0349785,\N,5.0,337
tt0000229,short,Casey at the Bat,Casey at the Bat,0,1899,\N,1,"Comedy,Short,Sport",nm0924920,nm0857203,4.4,134
tt0000230,short,Cinderella,Cendrillon,0,1899,\N,6,"Drama,Family,Fantasy",nm0617588,nm0674518,6.5,2028
tt0000231,short,Portuguese Railway Train,Portuguese Railway Train,0,1896,\N,1,"Documentary,Short",nm0795060,\N,3.7,26
tt0000233,short,Choque de dos transatlánticos,Choque de dos transatlánticos,0,1899,\N,2,"Animation,Short",nm0005717,nm0005717,3.3,18
tt0000234,short,Cleopatra's Tomb,Cléopâtre,0,1899,\N,1,"Horror,Short",nm0617588,\N,6.0,91
tt0000235,short,Haggard's She: The Pillar of Fire,La Danse du feu,0,1899,\N,1,"Adventure,Fantasy,Horror",nm0617588,nm0353584,6.2,1151
tt0000239,short,Danse serpentine par Mme. Bob Walter,Danse serpentine par Mme. Bob Walter,0,1897,\N,2,"Music,Short",nm0349785,\N,5.6,342
tt0000240,short,Distributing a War Extra,Distributing a War Extra,0,1899,\N,1,"Documentary,Short",\N,\N,4.4,105
tt0000241,short,La descente de croix,La descente de croix,0,1899,\N,\N,Short,nm0349785,\N,3.8,14
tt0000242,short,The Sign of the Cross,Le Diable au couvent,0,1900,\N,3,"Fantasy,Horror,Short",nm0617588,nm0617588,6.4,1498
tt0000245,short,The Haunted House,The Haunted House,0,1899,\N,\N,"Comedy,Fantasy,Horror",\N,\N,5.6,62
tt0000246,short,A Turn of the Century Illusionist,L'Impressionniste fin de siècle,0,1899,\N,1,"Fantasy,Short",nm0617588,\N,6.4,1178
tt0000247,short,King John,King John,0,1899,\N,5,"Drama,Short","nm2156608,nm0005690,nm0002504","nm0000636,nm0002504",5.0,572
tt0000248,short,A Kiss in the Tunnel,The Kiss in the Tunnel,0,1899,\N,1,"Comedy,Romance,Short",nm0808310,\N,6.1,1836
tt0000249,short,The Legacy,The Legacy,0,1899,\N,\N,Short,nm0808310,\N,4.4,13
tt0000251,short,Matches: An Appeal,Matches: An Appeal,0,1899,\N,1,"Animation,Short",nm0177862,\N,5.2,188
tt0000253,short,The Miser's Doom,The Miser's Doom,0,1899,\N,\N,"Horror,Short",nm0095816,\N,3.8,37
tt0000256,short,Panorama from the Tower of the Brooklyn Bridge,Panorama from the Tower of the Brooklyn Bridge,0,1899,\N,1,"Documentary,Short",\N,\N,4.8,195
tt0000259,short,Le tonnelier,Le tonnelier,0,1899,\N,\N,"Comedy,Short",nm0349785,\N,3.7,15
tt0000261,short,A Midnight Episode,Un bon lit,0,1899,\N,1,"Comedy,Horror,Short",nm0617588,\N,5.3,116
tt0000263,short,"Vista de la entrada principal de la plaza de toros de Jerez, el segundo día de feria","Vista de la entrada principal de la plaza de toros de Jerez, el segundo día de feria",0,1899,\N,\N,"Documentary,Short",\N,\N,2.8,14
tt0000264,short,Summoning the Spirits,Évocation spirite,0,1899,\N,1,"Fantasy,Horror,Short",nm0617588,\N,5.7,550
tt0000265,short,Above the Limit,Above the Limit,0,1900,\N,\N,"Comedy,Short",\N,\N,4.4,175
tt0000266,short,Above the Speedway,Above the Speedway,0,1900,\N,\N,"Documentary,Short",\N,\N,5.0,26
tt0000269,short,"Army Life; or, How Soldiers Are Made: Mounted Infantry",Army Life,0,1900,\N,\N,"Documentary,Short",nm0666972,\N,4.7,161
tt0000271,short,Arrivée de Pierette et Pierrot,Arrivée de Pierette et Pierrot,0,1900,\N,\N,Short,nm0349785,\N,5.1,18
tt0000272,short,As Seen Through a Telescope,As Seen Through a Telescope,0,1900,\N,1,"Comedy,Short",nm0808310,\N,5.6,989
tt0000273,short,Attack on a China Mission,Attack on a China Mission,0,1900,\N,4,"Action,Crime,Drama",nm0932055,nm0932055,5.5,770
tt0000274,short,Avenue de l'opéra,Avenue de l'opéra,0,1900,\N,1,"Comedy,Short",nm0349785,\N,5.6,325
tt0000276,short,Bataille d'oreillers,Bataille d'oreillers,0,1900,\N,\N,Short,nm0349785,\N,5.5,38
tt0000277,short,Bataille de boules de neige,Bataille de boules de neige,0,1900,\N,\N,Short,nm0349785,\N,6.0,89
tt0000278,short,Buffalo Bill's Show Parade,Buffalo Bill's Show Parade,0,1900,\N,\N,Short,\N,\N,4.2,27
tt0000279,short,Buffalo Bill's Wild West Parade,Buffalo Bill's Wild West Parade,0,1900,\N,\N,"News,Short",\N,\N,3.5,31
tt0000280,short,Buffalo Bill's Wild West Parade,Buffalo Bill's Wild West Parade,0,1900,\N,\N,"News,Short",\N,\N,3.7,31
tt0000281,short,Buffalo Bill's Wild West Show,Buffalo Bill's Wild West Show,0,1900,\N,\N,"News,Short",\N,\N,3.6,31
tt0000283,short,Chez le Maréchal-Ferrant,Chez le Maréchal-Ferrant,0,1900,\N,\N,Short,nm0349785,\N,5.1,23
tt0000284,short,Chez le photographe,Chez le photographe,0,1900,\N,1,Short,nm0349785,\N,5.4,282
tt0000285,short,Chinese Magic,Chinese Magic,0,1900,\N,\N,"Horror,Short",nm0095816,\N,4.5,36
tt0000286,short,Chirurgie fin de siècle,Chirurgie fin de siècle,0,1900,\N,2,"Comedy,Horror,Short",nm0349785,\N,5.7,345
tt0000287,short,The Clown and the Alchemist,The Clown and the Alchemist,0,1900,\N,1,"Comedy,Fantasy,Short","nm0085865,nm0807236",\N,4.9,188
tt0000288,short,La concierge,La concierge,0,1900,\N,1,"Comedy,Short",nm0349785,\N,5.2,237
tt0000289,short,Coucher d'une Parisienne,Coucher d'une Parisienne,0,1900,\N,\N,Short,nm0349785,\N,3.4,13
tt0000292,short,Danse du papillon,Danse du papillon,0,1900,\N,\N,"Documentary,Short",nm0349785,\N,5.0,126
tt0000294,short,La danse du ventre,La danse du ventre,0,1900,\N,\N,Short,nm0349785,\N,3.6,12
tt0000295,short,Danse du voile,Danse du voile,0,1900,\N,\N,Short,nm0349785,\N,3.8,13
tt0000296,short,Danse serpentine,Danse serpentine,0,1900,\N,2,"Documentary,Short",nm0349785,\N,5.7,292
tt0000298,short,Déclaration d'amour,Déclaration d'amour,0,1900,\N,\N,Short,nm0349785,\N,4.0,14
tt0000299,short,Le départ d'Arlequin et de Pierrette,Le départ d'Arlequin et de Pierrette,0,1900,\N,2,Short,nm0349785,\N,5.7,347
tt0000300,short,The Enchanted Drawing,The Enchanted Drawing,0,1900,\N,2,"Animation,Comedy,Fantasy",nm0085865,\N,6.8,1563
tt0000301,short,Faust and Marguerite,Faust and Marguerite,0,1900,\N,1,"Fantasy,Horror,Short",nm0692105,nm0324473,4.4,502
tt0000302,short,"La fée aux choux, ou la naissance des enfants","La fée aux choux, ou la naissance des enfants",0,1900,\N,1,Short,nm0349785,\N,5.3,368
tt0000303,short,Gavotte directoire,Gavotte directoire,0,1900,\N,\N,Short,nm0349785,\N,4.5,14
tt0000304,short,Grandma's Reading Glass,Grandma's Reading Glass,0,1900,\N,2,"Family,Short",nm0808310,\N,6.0,1567
tt0000305,short,L'Habanera,L'Habanera,0,1900,\N,\N,Short,nm0349785,\N,3.4,14
tt0000306,short,"Hamlet, Duel Scene with Laertes",Le duel d'Hamlet,0,1900,\N,2,"Drama,Short",nm0561109,nm0000636,5.3,286
tt0000307,short,Happy Hooligan,Happy Hooligan,0,1900,\N,\N,"Comedy,Short",nm0085865,nm1112850,4.8,114
tt0000308,short,The House That Jack Built,The House That Jack Built,0,1900,\N,1,Short,nm0808310,\N,5.2,167
tt0000309,short,How It Feels to Be Run Over,How It Feels to Be Run Over,0,1900,\N,1,"Comedy,Short",nm0378408,\N,6.1,1077
tt0000310,short,Chimmie Hicks and the Rum Omelet,Chimmie Hicks and the Rum Omelet,0,1900,\N,\N,"Comedy,Short",\N,\N,6.1,42
tt0000313,short,Let Me Dream Again,Let Me Dream Again,0,1900,\N,1,"Comedy,Short",nm0808310,\N,5.8,902
tt0000318,short,Eine moderne Jungfrau von Orleans,Eine moderne Jungfrau von Orleans,0,1900,\N,14,Short,nm0804434,nm0804433,4.2,24
tt0000319,short,Maple Leaf Viewing,Momijigari,0,1899,\N,6,"Horror,Short",nm0793094,\N,5.7,346
tt0000320,short,Mort d'Adonis,Mort d'Adonis,0,1900,\N,\N,Short,nm0349785,\N,3.2,14
tt0000321,short,The Mystic Swing,The Mystic Swing,0,1900,\N,1,"Fantasy,Short",nm0692105,\N,4.8,261
tt0000323,short,Pas Japonais,Pas Japonais,0,1900,\N,\N,Short,nm0349785,\N,3.6,13
tt0000326,short,Pas du poignard,Pas du poignard,0,1900,\N,\N,Short,nm0349785,\N,3.4,14
tt0000328,short,La petite magicienne,La petite magicienne,0,1900,\N,1,Short,nm0349785,\N,4.6,20
tt0000333,short,Le sang d'Adonis donnant naissance à la rose rouge,Le sang d'Adonis donnant naissance à la rose rouge,0,1900,\N,\N,Short,nm0349785,\N,3.8,14
tt0000335,movie,Soldiers of the Cross,Soldiers of the Cross,0,1900,\N,40,"Biography,Drama","nm0095714,nm0675140",\N,5.4,67
tt0000336,short,La source,La source,0,1900,\N,\N,Short,nm0349785,\N,4.2,13
tt0000337,short,Spanish Bullfight,Spanish Bullfight,0,1900,\N,1,"Short,Sport",nm0924920,\N,4.9,407
tt0000340,short,Uncle Josh in a Spooky Hotel,Uncle Josh in a Spooky Hotel,0,1900,\N,1,"Comedy,Fantasy,Horror",nm0692105,\N,4.9,370
tt0000341,short,Uncle Josh's Nightmare,Uncle Josh's Nightmare,0,1900,\N,2,"Comedy,Fantasy,Short",nm0692105,\N,4.9,427
tt0000343,short,Valse directoire,Valse directoire,0,1900,\N,\N,Short,nm0349785,\N,3.6,14
tt0000344,short,Valse lente,Valse lente,0,1900,\N,\N,Short,nm0349785,\N,3.7,14
tt0000345,short,L'écossaise,L'écossaise,0,1900,\N,\N,Short,nm0349785,\N,3.4,13
tt0000346,short,Another Job for the Undertaker,Another Job for the Undertaker,0,1901,\N,2,"Comedy,Short",nm0692105,\N,4.7,267
tt0000347,short,Buffalo Bill's Wild West Parade,Buffalo Bill's Wild West Parade,0,1901,\N,2,"Documentary,News,Short",\N,\N,4.3,138
tt0000349,short,"What Came Out of the Cheese; or, The Lilliputians in a New York Restaurant","The Cheese Mites, or Lilliputians in a London Restaurant",0,1901,\N,1,"Comedy,Short",nm0095816,\N,5.5,163
tt0000350,short,The Countryman's First Sight of the Animated Pictures,The Countryman and the Cinematograph,0,1901,\N,1,"Comedy,Short",nm0666972,\N,5.7,832
tt0000352,short,Day at the Circus,Day at the Circus,0,1901,\N,2,"Documentary,Short",nm0692105,\N,5.1,82
tt0000353,short,Execution of Czolgosz with Panorama of Auburn Prison,Execution of Czolgosz with Panorama of Auburn Prison,0,1901,\N,4,"Drama,History,Short",nm0692105,\N,5.1,419
tt0000355,short,Fire!,Fire!,0,1901,\N,5,"Action,Drama,Short",nm0932055,\N,6.1,884
tt0000357,short,The Haunted Curiosity Shop,The Haunted Curiosity Shop,0,1901,\N,2,"Comedy,Fantasy,Horror",nm0095816,\N,5.8,578
tt0000358,short,History of a Crime,Histoire d'un crime,0,1901,\N,5,"Crime,Drama,Short",nm0954087,nm0954087,6.2,868
tt0000359,short,The India Rubber Head,L'homme à la tête en caoutchouc,0,1901,\N,3,"Comedy,Fantasy,Short",nm0617588,\N,7.1,3489
tt0000361,short,Lavatory moderne,Lavatory moderne,0,1901,\N,\N,Short,nm0349785,\N,6.4,31
tt0000363,short,Magical Sword,The Magic Sword,0,1901,\N,2,"Fantasy,Romance,Short",nm0095816,nm0095816,6.2,237
tt0000364,short,Panorama of Esplanade by Night,Panorama of Esplanade by Night,0,1901,\N,1,"Documentary,Short",nm0692105,\N,5.5,188
tt0000368,short,Little Red Riding Hood,Le petit chaperon rouge,0,1901,\N,\N,"Fantasy,Short",nm0617588,nm0674518,5.5,29
tt0000370,short,Scrooge; or Marley's Ghost,Scrooge; or Marley's Ghost,0,1901,\N,6,"Drama,Fantasy,Horror",nm0095816,"nm1304340,nm0002042",5.6,746
tt0000373,short,The Devil's Seven Castles,Les sept châteaux du diable,0,1902,\N,11,"Drama,Horror,Short",nm0954087,\N,6.3,160
tt0000376,short,A táncz,A táncz,0,1901,\N,\N,"Documentary,Short",nm0958169,nm0670740,5.4,27
tt0000377,short,Undressing Extraordinary,Undressing Extraordinary,0,1901,\N,3,"Comedy,Fantasy,Short",nm0095816,\N,6.0,174
tt0000379,short,Visita de la escuadra inglesa a Barcelona,Visita de la escuadra inglesa a Barcelona,0,1901,\N,6,"Documentary,Short",nm0005717,\N,3.6,18
tt0000380,short,Sleeping Beauty,La belle au bois dormant,0,1903,\N,\N,"Drama,Fantasy,Short","nm0634629,nm0954087",nm0674518,5.9,34
tt0000381,short,Buffalo Bill's Wild West Show,Buffalo Bill's Wild West Show,0,1902,\N,\N,"News,Short",\N,\N,3.1,33
tt0000384,short,Miss Dundee and Her Performing Dogs,Les chiens savants,0,1902,\N,3,"Documentary,Short",nm0349785,\N,5.8,424
tt0000387,short,The Coronation of King Edward VII,The Coronation of Edward VII,0,1902,\N,4,"History,Short","nm0617588,nm0881616",\N,5.1,483
tt0000388,short,Danse excentrique,Danse excentrique,0,1902,\N,2,"Music,Short",nm0349785,\N,5.2,173
tt0000399,short,Jack and the Beanstalk,Jack and the Beanstalk,0,1902,\N,10,"Fantasy,Short","nm2092030,nm0692105",\N,6.1,870
tt0000400,short,Le lion savant,Le lion savant,0,1902,\N,\N,"Comedy,Short",nm0349785,\N,5.0,22
tt0000401,short,Le marchand de ballons,Le marchand de ballons,0,1902,\N,\N,"Comedy,Short",nm0349785,\N,4.3,12
tt0000402,short,Mother Goose Nursery Rhymes,Mother Goose Nursery Rhymes,0,1902,\N,\N,"Comedy,Short",nm0808310,\N,5.2,21
tt0000403,short,Le pommier,Le pommier,0,1902,\N,\N,Short,nm0349785,\N,4.2,12
tt0000404,short,Pour secouer la salade,Pour secouer la salade,0,1902,\N,\N,Short,nm0349785,\N,4.2,12
tt0000405,short,La première gamelle,La première gamelle,0,1902,\N,\N,"Comedy,Short",nm0349785,\N,4.2,12
tt0000406,short,The Prince of Darkness,The Prince of Darkness,0,1900,\N,\N,"Horror,Short",\N,\N,5.3,54
tt0000407,short,Procesión de las hijas de María de la parroquia de Sans,Procesión de las hijas de María de la parroquia de Sans,0,1902,\N,2,"Documentary,Short",nm0005717,\N,3.6,57
tt0000408,short,Quadrille réaliste,Quadrille réaliste,0,1902,\N,\N,Short,nm0349785,\N,3.4,11
tt0000409,short,Midwife to the Upper Classes,Sage-femme de première classe,0,1902,\N,4,"Comedy,Short",nm0349785,\N,5.1,326
tt0000410,short,Demolishing and Building Up the Star Theatre,Demolishing and Building Up the Star Theatre,0,1901,\N,2,"Documentary,Short",nm0035502,\N,6.7,1177
tt0000412,short,The Troublesome Fly,The Troublesome Fly,0,1900,\N,\N,"Comedy,Horror,Short",nm0555522,\N,3.9,36
tt0000413,short,The Devil's Money Bags,Les trésors de satan,0,1902,\N,3,"Comedy,Fantasy,Horror",nm0617588,nm0617588,5.5,563
tt0000414,short,Uncle Josh at the Moving Picture Show,Uncle Josh at the Moving Picture Show,0,1902,\N,2,"Comedy,Short",nm0692105,\N,5.4,879
tt0000415,short,A Peculiar Cabinet,Une scène en cabinet particulier vue à travers le trou de la serrure,0,1906,\N,\N,Short,nm0349785,\N,3.7,13
tt0000416,short,Alcohol and Its Victims,Les victimes de l'alcoolisme,0,1902,\N,4,"Drama,Short",nm0954087,"nm0954087,nm0957652",5.4,240
tt0000417,short,A Trip to the Moon,Le voyage dans la lune,0,1902,\N,13,"Adventure,Comedy,Fantasy",nm0617588,"nm0894523,nm0920229,nm0617588",8.1,60181
tt0000418,short,The Wild Man of Borneo,The Wild Man of Borneo,0,1902,\N,\N,"Drama,Short",nm0353576,\N,2.6,10
tt0000419,short,L'équilibriste,L'équilibriste,0,1902,\N,\N,Short,nm0349785,\N,4.8,12
tt0000420,short,Alice in Wonderland,Alice in Wonderland,0,1903,\N,9,"Family,Fantasy,Short","nm0378408,nm0832948","nm0140902,nm0378408",6.2,3130
tt0000421,short,Les apaches pas veinards,Les apaches pas veinards,0,1903,\N,\N,Short,nm0349785,\N,3.4,12
tt0000422,short,Les aventures d'un voyageur trop pressé,Les aventures d'un voyageur trop pressé,0,1903,\N,\N,Short,nm0349785,\N,3.9,14
tt0000423,short,The Enchanted Box,La boîte à malice,0,1903,\N,1,"Fantasy,Short",nm0617588,\N,5.5,293
tt0000424,short,Les braconniers,Les braconniers,0,1905,\N,\N,Short,nm0349785,\N,3.4,11
tt0000425,short,Buffalo Bill's Parade,Buffalo Bill's Parade,0,1903,\N,\N,"Documentary,Short",\N,\N,4.2,31
tt0000426,short,Buffalo Bill's Street Parade,Buffalo Bill's Street Parade,0,1903,\N,\N,"Documentary,Short",\N,\N,3.2,27
tt0000427,short,Cake-walk de la pendule,Cake-walk de la pendule,0,1903,\N,\N,Short,nm0349785,\N,3.0,12
tt0000428,short,Carreras de bicicletas en el parque,Carreras de bicicletas en el parque,0,1903,\N,\N,"Documentary,Short",nm0005717,\N,2.4,11
tt0000430,short,A Chess Dispute,A Chess Dispute,0,1903,\N,1,"Comedy,Short",nm0666972,\N,5.8,770
tt0000432,short,How Monsieur Takes His Bath,Comment monsieur prend son bain,0,1903,\N,1,"Comedy,Short",nm0349785,\N,5.7,297
tt0000435,short,Enlèvement en automobile et mariage précipité,Enlèvement en automobile et mariage précipité,0,1903,\N,\N,Short,nm0349785,\N,2.4,11
tt0000436,short,An Extraordinary Cab Accident,An Extraordinary Cab Accident,0,1903,\N,1,"Comedy,Short","nm0095816,nm0666972",\N,6.1,597
tt0000437,short,Faust and Mephistopheles,Faust et Méphistophélès,0,1903,\N,2,"Drama,Horror,Short",nm0349785,\N,5.1,354
tt0000439,short,The Great Train Robbery,The Great Train Robbery,0,1903,\N,11,"Action,Adventure,Crime",nm0692105,"nm1145809,nm0692105",7.2,22585
tt0000440,short,La guirlande merveilleuse,La guirlande merveilleuse,0,1903,\N,4,"Fantasy,Short",nm0617588,\N,5.3,280
tt0000441,short,Gulliver en el país de los gigantes,Gulliver en el país de los gigantes,0,1903,\N,\N,Short,nm0159015,"nm0842605,nm0159015",5.9,17
tt0000442,short,Capital Execution,Henrettelsen,0,1900,\N,1,"Drama,Short",nm0253298,"nm1856940,nm1857036",4.5,124
tt0000443,short,Hiawatha,"Hiawatha, the Messiah of the Ojibway",0,1903,\N,15,"Adventure,Drama,Short",nm0742777,"nm3887135,nm0519303",4.0,19
tt0000446,short,Kit Carson,Kit Carson,0,1903,\N,21,"Short,Western",nm0567363,\N,3.9,30
tt0000447,short,Life of an American Fireman,Life of an American Fireman,0,1903,\N,6,"Action,Short","nm2092030,nm0692105",nm0692105,6.4,2925
tt0000448,short,Le liqueur du couvent,Le liqueur du couvent,0,1903,\N,\N,Short,nm0349785,\N,3.4,10
tt0000451,short,Mary Jane's Mishap,Mary Jane's Mishap,0,1903,\N,4,"Comedy,Short",nm0808310,\N,6.4,1164
tt0000452,short,The Messenger Boy's Mistake,The Messenger Boy's Mistake,0,1903,\N,2,"Comedy,Romance,Short",nm0692105,\N,4.6,136
tt0000455,short,The Music Lover,Le mélomane,0,1903,\N,3,"Comedy,Music,Short",nm0617588,\N,6.7,2048
tt0000456,short,N.Y. Fire Department Returning,N.Y. Fire Department Returning,0,1903,\N,\N,"Documentary,Short",\N,\N,3.8,77
tt0000459,short,"Panorama of Riker's Island, N.Y.","Panorama of Riker's Island, N.Y.",0,1903,\N,2,"Documentary,Short",\N,\N,4.3,89
tt0000460,short,The Pioneers,The Pioneers,0,1903,\N,15,"Short,Western",nm0567363,\N,3.3,22
tt0000463,short,Puerto de Barcelona,Puerto de Barcelona,0,1903,\N,1,"Documentary,Short",nm0005717,\N,5.4,15
tt0000464,short,Rip Van Winkle,Rip Van Winkle,0,1896,\N,4,"Comedy,Short",nm0005690,"nm0099105,nm0005690,nm0410331,nm0420198",4.8,541
tt0000465,short,The Kingdom of the Fairies,Le royaume des fées,0,1903,\N,16,"Adventure,Fantasy,Short",nm0617588,"nm0617588,nm1340310",7.3,2056
tt0000469,short,The Sick Kitten,The Sick Kitten,0,1903,\N,1,"Comedy,Family,Short",nm0808310,\N,5.8,1261
tt0000471,short,Uncle Tom's Cabin,Uncle Tom's Cabin,0,1903,\N,13,"Drama,Short",nm0692105,nm0832952,5.2,582
tt0000472,short,Uncle Tom's Cabin,Uncle Tom's Cabin,0,1903,\N,\N,"Drama,Short",nm0002615,nm0832952,5.2,30
tt0000479,short,Rum vs. Cherries,Buy Your Own Cherries,0,1904,\N,4,"Drama,Short",nm0666972,\N,5.2,452
tt0000480,short,Le coffre enchanté,Le coffre enchanté,0,1904,\N,3,"Fantasy,Short",nm0617588,\N,5.0,247
tt0000487,short,The Great Train Robbery,The Great Train Robbery,0,1904,\N,8,"Drama,Short,Western",nm0002615,\N,6.7,594
tt0000488,short,The Land Beyond the Sunset,The Land Beyond the Sunset,0,1912,\N,14,"Drama,Fantasy,Short",nm0789748,nm0794919,6.9,965
tt0000491,short,Opening the Williamsburg Bridge,Opening the Williamsburg Bridge,0,1904,\N,1,"News,Short",\N,\N,3.6,78
tt0000492,short,Personal,Personal,0,1904,\N,6,"Comedy,Short",nm0567363,\N,4.9,170
tt0000495,short,The Pearl Fisher,Le pêcheur de perles,0,1907,\N,12,"Fantasy,Short",nm0954087,\N,5.9,150
tt0000496,short,Railroad Smashup,Railroad Smashup,0,1904,\N,1,"Action,Short",\N,\N,5.5,109
tt0000497,short,A Railway Tragedy,A Railway Tragedy,0,1904,\N,5,"Crime,Short",\N,\N,5.0,109
tt0000498,short,Rescued by Rover,Rescued by Rover,0,1905,\N,7,"Crime,Drama,Family","nm0280432,nm0378408",nm1539443,6.6,1448
tt0000499,short,An Impossible Voyage,Le voyage à travers l'impossible,0,1904,\N,24,"Action,Adventure,Family",nm0617588,"nm0617588,nm0894523,nm0257866",7.4,4352
tt0000500,short,The Abductors,The Abductors,0,1905,\N,\N,"Drama,Short",\N,\N,2.7,23
tt0000501,short,Adventures of Sherlock Holmes,Adventures of Sherlock Holmes,0,1905,\N,10,"Crime,Drama,Mystery",nm0085865,"nm0236279,nm0509478",4.1,61
tt0000502,movie,Bohemios,Bohemios,0,1905,\N,100,\N,nm0063413,"nm0063413,nm0657268,nm0675388",3.1,26
tt0000503,short,Corrida de beneficencia celebrada por Quinito y Montes,Corrida de beneficencia celebrada por Quinito y Montes,0,1905,\N,2,"Documentary,Short",nm0185426,\N,2.6,12
