nconst	tconst
nm3068603	tt1059786
nm3068603	tt0443465
nm3068603	tt1046997
nm1190562	tt1934231
nm0410769	tt0160862
nm0410769	tt0070239
nm1465570	tt1645080
nm1036085	tt8816194
nm1818744	tt1856101
nm1818744	tt1396484
nm1818744	tt0448115
nm1818744	tt1051906
nm0086470	tt0107818
nm0086470	tt0413300
nm0086470	tt0359950
nm0086470	tt0368008
nm0579678	tt0101414
nm0579678	tt0114148
nm0579678	tt0103639
nm0579678	tt0119282
nm3948952	tt4912910
nm3948952	tt11161474
nm3948952	tt10676052
nm0599084	tt0404203
nm0599084	tt0247425
nm0503254	tt4005402
nm0503254	tt0765432
nm0503254	tt0363163
nm0503254	tt0078875
nm0010928	tt0036868
nm0010928	tt0049406
nm0010928	tt0049833
nm0010928	tt0051411
nm0507794	tt0208988
nm0507794	tt0067128
nm0507794	tt0063823
nm2192285	tt2386237
nm3636206	tt0770828
nm3636206	tt1345836
nm3636206	tt1515091
nm3636206	tt1210819
nm0741262	tt0103919
nm3289127	tt6710474
nm3289127	tt11866324
nm3289127	tt1408101
nm3289127	tt2488496
nm0181822	tt0283111
nm0181822	tt0242998
nm0258388	tt0116922
nm0258388	tt0099685
nm0258388	tt0100403
nm0258388	tt0100685
nm3764562	tt2937696
nm3764562	tt8150814
nm0755179	tt0177789
nm0755179	tt0119567
nm12168180	tt5363618
nm0833385	tt0375210
nm0779225	tt9051908
nm0779225	tt1232776
nm1395248	tt0368909
nm0708385	tt0118971
nm0708385	tt0090728
nm0708385	tt0097239
nm0708385	tt1051904
nm4106668	tt1456635
nm4106668	tt2417712
nm0158246	tt0111667
nm4171957	tt7725626
nm0463282	tt15398776
nm0348222	tt0120631
nm0348222	tt1114677
nm0348222	tt0274309
nm0348222	tt0115744
nm0494179	tt0049902
nm2411582	tt0808506
nm0021655	tt0083922
nm0782712	tt0091605
nm0782712	tt0088323
nm0782712	tt0082176
nm7624594	tt5078204
nm1353534	tt9731682
nm1353534	tt1645155
nm0317884	tt0830515
nm0317884	tt0241303
nm0317884	tt1441912
nm0317884	tt3231054
nm6175886	tt1838603
nm0596959	tt0179116
nm0596959	tt0091223
nm0596959	tt0257106
nm0596959	tt0116705
nm0730288	tt0256380
nm0730288	tt7599146
nm0051096	tt0088794
nm0051096	tt0088000
nm0051096	tt0097481
nm0051096	tt0104694
nm0758012	tt0086006
nm0758012	tt0079240
nm0758012	tt0120684
nm0122601	tt0109303
nm0948544	tt0071746
nm0610669	tt0343660
nm0610669	tt0360139
nm0610669	tt1185416
nm3754140	tt13238346
nm1886964	tt0897361
nm1886964	tt0189192
nm1886964	tt0166896
nm0836775	tt0093389
nm1069439	tt2338151
nm1069439	tt0249371
nm1330460	tt20115766
nm5085246	tt2873282
nm5085246	tt1606378
nm5085246	tt3079380
nm5085246	tt3808342
nm1222836	tt0314353
nm1222836	tt0340163
nm0128330	tt3608930
nm2374329	tt0457400
nm2374329	tt0421206
nm0481990	tt1291150
nm0481990	tt0108308
nm0481990	tt0453556
nm0481990	tt8589698
nm0444481	tt0265349
nm2114355	tt28082769
nm2114355	tt4986098
nm2457112	tt0902955
nm8649220	tt6788942
nm3319364	tt11762114
nm0606623	tt0101912
nm0606623	tt0350028
nm0606623	tt0111503
nm0606623	tt0163187
nm0137547	tt0090888
nm15394863	tt12921446
nm0779805	tt0167190
nm0779805	tt0419706
nm0779805	tt0246460
nm0779805	tt0120347
nm0003703	tt0246578
nm0003703	tt0149261
nm0003703	tt0087262
nm0003703	tt0146316
nm3912482	tt1128075
nm1961482	tt3742378
nm1381694	tt0120185
nm1381694	tt8106534
nm1381694	tt0122718
nm1381694	tt0981227
nm0437625	tt0386064
nm0437625	tt1606384
nm0694230	tt0421715
nm0694230	tt0083564
nm0694230	tt0156934
nm0208798	tt0119448
nm1871094	tt2258858
nm1871094	tt1185616
nm1871094	tt0445620
nm0109858	tt0351977
nm0748665	tt0405159
nm0748665	tt0068646
nm0748665	tt0087032
nm0748665	tt1742334
nm0277943	tt0037059
nm0002078	tt0078788
nm0002078	tt0071360
nm0002078	tt0106856
nm0156858	tt4110568
nm0156858	tt14152140
nm0156858	tt0195231
nm5615567	tt8663516
nm0236410	tt0218967
nm0236410	tt0106452
nm0236410	tt0113819
nm0236410	tt2937898
nm3521241	tt35396529
nm0097346	tt1530509
nm0097346	tt1374989
nm0097346	tt0829150
nm0097346	tt1435513
nm1134813	tt1542768
nm7661065	tt1856080
nm0203340	tt0480271
nm7989157	tt5690360
nm3340597	tt5052448
nm3340597	tt6499752
nm3340597	tt4094724
nm3340597	tt29603959
nm15597615	tt0283832
nm0023619	tt0166485
nm8640890	tt13456318
nm4101352	tt15083184
nm4101352	tt14824600
nm11327291	tt1252596
nm0337299	tt0103130
nm0766470	tt2631186
nm0766470	tt4849438
nm4074404	tt6566576
nm4074404	tt9701940
nm4074404	tt9701942
nm4074404	tt3177316
nm4002803	tt2718492
nm0652338	tt0089893
nm4723388	tt6433880
nm15311253	tt15789472
nm0682000	tt0067093
nm0682000	tt0082136
nm0463130	tt7160372
nm0301381	tt0096734
nm0301381	tt0088763
nm0301381	tt0087050
nm0301381	tt0092718
nm0622857	tt3416744
nm0622857	tt1726669
nm13276484	tt11777738
nm8732540	tt2763304
nm0299578	tt0065134
nm3900356	tt14592948
nm0909874	tt0069089
nm8316848	tt7805960
nm9361594	tt4913966
nm2026983	tt1649418
nm2026983	tt2381991
nm2026983	tt1742334
nm2026983	tt1735898
nm0005033	tt1220719
nm0005033	tt1386932
nm2275249	tt8936646
nm2275249	tt1270797
nm2275249	tt4154664
nm2275249	tt12263384
nm5637553	tt2250912
nm5637553	tt7349662
nm0618986	tt4123432
nm0618986	tt4123430
nm0618986	tt10696896
nm0000457	tt0087803
nm0000457	tt0078748
nm0000457	tt0080678
nm0000457	tt1340800
nm0382878	tt0084649
nm0749493	tt0093493
nm0749493	tt0858479
nm7319710	tt2345759
nm0949229	tt3721954
nm3948902	tt0458339
nm3948902	tt1716772
nm0922944	tt0120667
nm0922944	tt0120828
nm0922944	tt0424095
nm0625224	tt0038559
nm0625224	tt0045555
nm0625224	tt0059017
nm1775551	tt1527793
nm0370015	tt3850590
nm0370015	tt1535108
nm0370015	tt11389872
nm0370015	tt10648342
nm0512960	tt0041452
nm7306120	tt1966566
nm1759049	tt1171701
nm1759049	tt0485510
nm0229172	tt3716530
nm0229172	tt0090563
nm6376834	tt8114980
nm0498174	tt0031951
nm12149893	tt28510079
nm0674008	tt0180734
nm2919157	tt6217926
nm1723562	tt0813547
nm0443181	tt0208988
nm10271657	tt19883634
nm2776169	tt1244659
nm2776169	tt8790086
nm2776169	tt16366836
nm2776169	tt1493274
nm0386246	tt2338151
nm0386246	tt0374887
nm0386246	tt1187043
nm0386246	tt6452574
nm5147464	tt1966604
nm0859597	tt0097165
nm0859597	tt0278504
nm0859597	tt0104265
nm0588553	tt0070047
nm0588553	tt0099528
nm0588553	tt0108002
nm0216177	tt0069747
nm0726635	tt0377752
nm3155373	tt9288046
nm3155373	tt2386490
nm3155373	tt0892782
nm3155373	tt3874544
nm2679897	tt1560139
nm2679897	tt4698684
nm2679897	tt3416742
nm2760817	tt12818328
nm6966413	tt8119752
nm3295837	tt1538403
nm3295837	tt0435761
nm2365577	tt0485323
nm3763806	tt6998518
nm3763806	tt13352968
nm0664166	tt1396484
nm0664166	tt6320628
nm0664166	tt1318514
nm0664166	tt2463208
nm0640116	tt0023427
nm0754396	tt4065552
nm0941453	tt1730768
nm0118612	tt0091954
nm0118612	tt0079833
nm0118612	tt0116213
nm0118612	tt0094625
nm0133917	tt0058946
nm0133917	tt0055913
nm3612256	tt11580854
nm3612256	tt2187153
nm0930392	tt0134983
nm0930392	tt0114194
nm0016957	tt7979580
nm0016957	tt4877122
nm0016957	tt0837562
nm0016957	tt1985966
nm0815831	tt10298810
nm0815831	tt0790712
nm0815831	tt6257174
nm0544853	tt0086022
nm0313570	tt0057012
nm16722726	tt34365591
nm0237222	tt1564367
nm0237222	tt0309530
nm0237222	tt0389860
nm0217120	tt13397574
nm0217120	tt6938828
nm0217120	tt2980516
nm0217120	tt1972571
nm1960343	tt0451094
nm0723027	tt0058700
nm0559879	tt0938305
nm0559879	tt0113211
nm16481730	tt33307144
nm1083857	tt8613070
nm1083857	tt12536294
nm1083857	tt2852458
nm0087105	tt0093777
nm0087105	tt0096256
nm2908492	tt7068946
nm2908492	tt12530246
nm3197511	tt7318202
nm7668950	tt3774694
nm0540038	tt2216240
nm2973474	tt7466442
nm2373989	tt15314262
nm3646866	tt1149362
nm3646866	tt3335606
nm0829923	tt13024674
nm0849298	tt2109248
nm0849298	tt0446059
nm0849298	tt0293564
nm0849298	tt0455824
nm6555325	tt6537238
nm5435987	tt1951265
nm5435987	tt1951264
nm5435987	tt10374610
nm5435987	tt5308322
nm0285885	tt0120201
nm0285885	tt0098635
nm0285885	tt0265086
nm0285885	tt0120591
nm0472685	tt0095444
nm0654648	tt4341582
nm0654648	tt1020072
nm0837784	tt2406566
nm1533078	tt3659388
nm1533078	tt1431045
nm1533078	tt5463162
nm1533078	tt3402236
nm0564901	tt2580382
nm0564901	tt6218358
nm0005212	tt0120737
nm0005212	tt0120684
nm0005212	tt0167260
nm0005212	tt0114279
nm0795289	tt0088128
nm0795289	tt0046126
nm0795289	tt0078721
nm0819327	tt0083767
nm0304027	tt0080801
nm0218891	tt0087597
nm0507081	tt0053604
nm0015679	tt0075143
nm0125190	tt0084726
nm0125190	tt0088170
nm9110962	tt5764096
nm9183797	tt0184756
nm0087030	tt11866324
nm0087030	tt0119051
nm0087030	tt0190865
nm0087030	tt0106582
nm2767391	tt8372298
nm2769088	tt0488478
nm7328716	tt5865326
nm3860305	tt2267998
nm3860305	tt2872462
nm0707647	tt0071411
nm0707647	tt0075404
nm1143521	tt1772250
nm6703377	tt7838252
nm6703377	tt13927994
nm6703377	tt10698680
nm0006433	tt0118983
nm0002065	tt0166943
nm0002065	tt0409182
nm0002065	tt0111255
nm0002065	tt0113845
nm0247723	tt0077588
nm0433578	tt0460740
nm0433578	tt1999995
nm0454120	tt5084170
nm0454120	tt0212712
nm8368748	tt13560574
nm8368748	tt8652728
nm8368748	tt11161474
nm0262543	tt0099423
nm0262543	tt0091877
nm0262543	tt0119664
nm0262543	tt0105636
nm2145487	tt2199571
nm2145487	tt8544498
nm2145487	tt21103218
nm1461267	tt0382189
nm1461267	tt3077214
nm1461267	tt0471030
nm2992087	tt2870756
nm0340455	tt2216240
nm0340455	tt0418455
nm0777421	tt0914797
nm3025251	tt1053859
nm0369854	tt6398184
nm0369854	tt7984766
nm0369854	tt1504320
nm0369854	tt1371111
nm0435677	tt0080117
nm0435677	tt0179626
nm14434787	tt0120082
nm7737419	tt5649144
nm7737419	tt14209916
nm0860019	tt0110963
nm2452936	tt4120176
nm9761640	tt5934922
nm0457410	tt21626284
nm0457410	tt11976134
nm0540532	tt0185371
nm8679961	tt6333060
nm0253902	tt1411250
nm0253902	tt0402022
nm0253902	tt0421073
nm0253902	tt0433387
nm0705030	tt1571234
nm0705030	tt1535108
nm0705030	tt1136608
nm0705030	tt0120737
nm1258797	tt4016934
nm0605392	tt0082694
nm0605392	tt0089530
nm0605392	tt0116654
nm0605392	tt0098141
nm3874193	tt1130988
nm3260886	tt0490215
nm0855906	tt0079240
nm0855906	tt0086993
nm0855906	tt0103939
nm3558256	tt9357050
nm1130536	tt28249919
nm0104335	tt0119174
nm0104335	tt0113957
nm0104335	tt0181852
nm0104335	tt0986263
nm1057062	tt0181288
nm2671989	tt3848892
nm2517209	tt7378922
nm2517209	tt4908644
nm2517209	tt1458169
nm2517209	tt2368254
nm3364306	tt3480822
nm3364306	tt6654210
nm3364306	tt9032400
nm3364306	tt5034838
nm10489274	tt19623240
nm0379056	tt31868189
nm0379056	tt0120888
nm0379056	tt10682266
nm0379056	tt0112508
nm0950153	tt0090555
nm0950153	tt0104254
nm0564496	tt0411195
nm4227570	tt1645089
nm0659601	tt0090180
nm0659601	tt0093936
nm0659601	tt1126618
nm0662213	tt0035279
nm0662213	tt11271038
nm0690602	tt2258345
nm0690602	tt0892318
nm0832944	tt0090756
nm0832944	tt0814314
nm0832944	tt1155076
nm4468316	tt0936501
nm0733500	tt0123755
nm0733500	tt0295700
nm0733500	tt0109642
nm0414795	tt0277371
nm0373289	tt0071141
nm0373289	tt0068278
nm0665041	tt0806203
nm0665041	tt14400246
nm0665041	tt2140379
nm8645253	tt9731386
nm0932037	tt0465580
nm0932037	tt0338013
nm0932037	tt0427969
nm0932037	tt0466909
nm1034591	tt0267626
nm1034591	tt0425601
nm0582635	tt0090685
nm0582635	tt0110857
nm0369754	tt0218922
nm0369754	tt0441796
nm0369754	tt0285742
nm0753223	tt0107076
nm0530564	tt0119448
nm0272057	tt0097493
nm0272057	tt0093624
nm0278102	tt0108255
nm1024487	tt0389557
nm1024487	tt4463816
nm1024487	tt6823148
nm2022341	tt5649144
nm2022341	tt3824458
nm9811423	tt7518786
nm9811423	tt8291224
nm9811423	tt10733228
nm7417174	tt3417422
nm2102337	tt1667355
nm1242455	tt24485052
nm0932790	tt0118842
nm0932790	tt0261392
nm0932790	tt6521876
nm0932790	tt0300051
nm0723676	tt0113501
nm0723676	tt0099739
nm0723676	tt0105104
nm2796047	tt0800369
nm2796047	tt26443597
nm9183939	tt1921149
nm9202338	tt10964430
nm0775350	tt1488589
nm0775350	tt0435761
nm0775350	tt2709768
nm0775350	tt0119654
nm1492711	tt6304046
nm1492711	tt10370710
nm1492711	tt0827517
nm1492711	tt2121382
nm0195259	tt0255798
nm0195259	tt0302640
nm4666726	tt3262342
nm11243727	tt5727208
nm2595455	tt2855648
nm2595455	tt8908002
nm2596365	tt2372222
nm2596365	tt7431594
nm2596365	tt1980986
nm0159789	tt0121765
nm0159789	tt0121766
nm0159789	tt0489099
nm0159789	tt0264796
nm2352210	tt1022603
nm2352210	tt3521126
nm2352210	tt1714206
nm2352210	tt2582846
nm0505720	tt0070379
nm0505720	tt0073440
nm0001402	tt0085959
nm0001402	tt0071853
nm0001402	tt0079470
nm2771798	tt0446029
nm3884127	tt4572792
nm0027630	tt0795421
nm0027630	tt6911608
nm0027630	tt3659388
nm0027630	tt0274166
nm0814857	tt0092513
nm0814857	tt0067411
nm0814857	tt2226597
nm3851090	tt1979388
nm0362040	tt0109305
nm0681635	tt0023238
nm0456186	tt0220506
nm0456186	tt1592281
nm10633987	tt10214826
nm1234345	tt0364385
nm1234345	tt0391198
nm1234345	tt0433386
nm1159647	tt0347304
nm1159647	tt0248126
nm9347693	tt8893974
nm1780037	tt8613070
nm1780037	tt13204490
nm1780037	tt1847731
nm0773609	tt1640548
nm0773609	tt6938828
nm0773609	tt0247196
nm0773609	tt2101441
nm0811465	tt2380307
nm0811465	tt1453405
nm0811465	tt4900148
nm0811465	tt15789038
nm4245131	tt1833673
nm4245131	tt5460276
nm4245131	tt2338151
nm4245131	tt27930683
nm0766837	tt0298148
nm0766837	tt2293640
nm0613502	tt0089881
nm1115862	tt13320662
nm1115862	tt2692250
nm1115862	tt0427152
nm1115862	tt0458364
nm1788798	tt0795493
nm3361826	tt5990474
nm0230666	tt1679335
nm0230666	tt0892791
nm0230666	tt0413267
nm0230666	tt0864835
nm0037738	tt0087538
nm0037738	tt0120888
nm0037738	tt1086772
nm0037738	tt0389860
nm2480076	tt0441048
nm2480076	tt1373156
nm0002227	tt0151804
nm0915919	tt0247745
nm0915919	tt0331953
nm0915919	tt0388980
nm0879578	tt6304046
nm0879578	tt4028464
nm7702379	tt3922798
nm0000877	tt0089013
nm1780206	tt14109724
nm1780206	tt0800308
nm1780206	tt1013753
nm7956813	tt3262342
nm0195485	tt0107131
nm0195485	tt0097240
nm2987867	tt1136608
nm2987867	tt1823672
nm2987867	tt2592614
nm2987867	tt0450259
nm2639994	tt2271563
nm3381349	tt7959216
nm2289345	tt1447500
nm2289345	tt2356180
nm0706898	tt1127180
nm0706898	tt0106308
nm0706898	tt0099365
nm0706898	tt0413300
nm0004862	tt1261945
nm0004862	tt1000774
nm0004862	tt0790604
nm0934212	tt2935510
nm0934212	tt2562232
nm0934212	tt1663202
nm0934212	tt1706593
nm0842616	tt3915174
nm0842616	tt2091256
nm0842616	tt2850386
nm0842616	tt1911658
nm0469765	tt0093640
nm0469765	tt0475276
nm0469765	tt0115759
nm0469765	tt0097659
nm0275548	tt4693358
nm0589077	tt0298203
nm0589077	tt1046997
nm0589077	tt0358135
nm0042212	tt0808185
nm2886189	tt0420293
nm2886189	tt1767372
nm2393619	tt0864761
nm6111804	tt30876483
nm1800226	tt0376968
nm0178962	tt0054407
nm0481996	tt2194499
nm0481996	tt0093748
nm0481996	tt0309987
nm0481996	tt0120783
nm0517974	tt2278871
nm0517974	tt3716530
nm1790682	tt1541160
nm1790682	tt0970468
nm15490803	tt27719898
nm0205811	tt0880502
nm0349050	tt5501104
nm0349050	tt1758810
nm0349050	tt1216487
nm0349050	tt1132620
nm0867500	tt1065073
nm0867500	tt0115734
nm0867500	tt0137363
nm0096205	tt0119448
nm1859999	tt0186508
nm1009782	tt1517451
nm1009782	tt1564367
nm1009782	tt0852713
nm3465006	tt4934950
nm12284486	tt2082197
nm12284486	tt13451410
nm4985853	tt1787988
nm4985853	tt1285241
nm4985853	tt2395469
nm4985853	tt2176013
nm0421799	tt0426578
nm0421799	tt0408777
nm0075427	tt0367089
nm0075427	tt0113537
nm1212722	tt2084970
nm1212722	tt1408101
nm1212722	tt1322269
nm1212722	tt1170358
nm9800574	tt2396431
nm0245112	tt1024648
nm0245112	tt0133751
nm0245112	tt0179116
nm0245112	tt0309698
nm0579954	tt0060802
nm0002016	tt0038669
nm0002016	tt0102070
nm1732322	tt0455538
nm0441623	tt0114608
nm0441623	tt0117826
nm0718573	tt2258858
nm0303132	tt0440963
nm0303132	tt0372183
nm0254660	tt5640450
nm3313925	tt2820852
nm3313925	tt2333784
nm3313925	tt1674771
nm3313925	tt5033998
nm0400464	tt0093437
nm0400464	tt0084827
nm0400464	tt0108147
nm0400464	tt0101745
nm2173080	tt0944835
nm2173080	tt0790712
nm2173080	tt1135084
nm0247360	tt0022913
nm2764304	tt5776208
nm0800124	tt0117247
nm0829640	tt0756683
nm1364037	tt0060277
nm1861624	tt1327773
nm1861624	tt0446046
nm1861624	tt0842926
nm1861624	tt1637688
nm0027223	tt0093300
nm13384845	tt16419074
nm0701566	tt14549466
nm0701566	tt10230994
nm1368866	tt1302006
nm1368866	tt0993846
nm1368866	tt11040844
nm1368866	tt1896747
nm14776259	tt2980210
nm14776259	tt8535968
nm0036439	tt0145487
nm0036439	tt1950186
nm0036439	tt0356634
nm0314554	tt10287954
nm0314554	tt0875034
nm12804701	tt11580854
nm0077623	tt0359013
nm0077623	tt0109303
nm8389780	tt9537292
nm4176912	tt2239822
nm4176912	tt31425731
nm4176912	tt1247640
nm1057037	tt17277414
nm1057037	tt1588337
nm0451596	tt0183869
nm0005712	tt0049366
nm0005712	tt0058576
nm10381726	tt26047818
nm10381726	tt26084002
nm0532343	tt0041996
nm1333687	tt2359810
nm1333687	tt9477520
nm1333687	tt9766332
nm1333687	tt5959980
nm2215143	tt0806203
nm2215143	tt14948432
nm2215143	tt12584954
nm1628322	tt1016268
nm1569509	tt7638348
nm1569509	tt10310140
nm1569509	tt5834426
nm1569509	tt10275534
nm0861826	tt1063669
nm0861826	tt6402468
nm0687427	tt5052448
nm0687427	tt13433802
nm0687427	tt1999890
nm0687427	tt2704998
nm6276553	tt5397194
nm0323845	tt0113855
nm0323845	tt0325980
nm0323845	tt0118956
nm0219221	tt0108101
nm8607879	tt6040662
nm1588584	tt0347304
nm1492515	tt2545118
nm0114598	tt0069768
nm0114598	tt0067328
nm0114598	tt0220506
nm0114598	tt0120694
nm5101127	tt1054580
nm1351337	tt1588170
nm1351337	tt12838766
nm1351337	tt0901487
nm1171691	tt4285496
nm1171691	tt0945513
nm1171691	tt0963178
nm1171691	tt1139328
nm0935773	tt0040725
nm1034262	tt2125666
nm0506290	tt2720680
nm0506290	tt0870984
nm0114534	tt0099582
nm0114534	tt0116409
nm0114534	tt0266465
nm0114534	tt0109446
nm0721691	tt0089869
nm2408291	tt0417658
nm0005723	tt0070460
nm0317212	tt0111143
nm2599617	tt1788391
nm0427489	tt0265662
nm0427489	tt0305669
nm1349522	tt1306980
nm1349522	tt1082886
nm1349522	tt1588173
nm1349522	tt2139881
nm0058442	tt11655566
nm0058442	tt3846674
nm0058442	tt1695843
nm0739617	tt0101026
nm0739617	tt0103030
nm1095780	tt1976000
nm1095780	tt0125439
nm1095780	tt1232776
nm6497646	tt3616916
nm6497646	tt6523720
nm0476064	tt0796366
nm0476064	tt2345759
nm4195008	tt13229894
nm0175726	tt2543472
nm0175726	tt0359950
nm0103797	tt1424381
nm0103797	tt1535108
nm0103797	tt0480249
nm0103797	tt1053424
nm0000852	tt0095250
nm1845367	tt0424227
nm0724593	tt6521876
nm0724593	tt0424345
nm0724593	tt0261392
nm0724593	tt0238924
nm0177927	tt0098382
nm0177927	tt0051207
nm0177927	tt0096945
nm3076494	tt5040012
nm3076494	tt8206668
nm3076494	tt7984734
nm3076494	tt5929754
nm0000432	tt0067116
nm0000432	tt0265666
nm0000432	tt0105695
nm0000432	tt0069113
nm1366781	tt0337876
nm0001521	tt0246578
nm0001521	tt1615147
nm0001521	tt0099348
nm7861818	tt5354160
nm0189758	tt10199914
nm0902794	tt0094964
nm0438732	tt1634013
nm0742321	tt6304046
nm0742321	tt10370710
nm0742321	tt10323676
nm0203710	tt0119314
nm0203710	tt0083511
nm0203710	tt0074812
nm0203710	tt0088194
nm1267888	tt6195094
nm1267888	tt1658837
nm1267888	tt0410764
nm0767894	tt1853728
nm0767894	tt0137363
nm0767894	tt0266697
nm0767894	tt1028528
nm0185934	tt0327679
nm0185934	tt2357291
nm0185934	tt0125454
nm1411972	tt8041276
nm1411972	tt5912454
nm0047850	tt0037635
nm0097544	tt0115857
nm0097544	tt0416185
nm0658861	tt2404311
nm0658861	tt2446042
nm0658861	tt2937898
nm1107001	tt0887912
nm1107001	tt1843866
nm1107001	tt1385826
nm1107001	tt3498820
nm3062371	tt21308888
nm3062371	tt1186367
nm0427728	tt0286106
nm0427728	tt0368447
nm0427728	tt0177971
nm0427728	tt0349903
nm13117196	tt0446029
nm13117196	tt2245084
nm13117196	tt5109280
nm13117196	tt3521164
nm1057727	tt4080956
nm10787193	tt10530176
nm0685316	tt0065889
nm0946811	tt0078902
nm0946811	tt0085811
nm0946811	tt0062765
nm4275908	tt4765284
nm4275908	tt1981677
nm4275908	tt2848292
nm4275908	tt0453562
nm3968623	tt7634968
nm0398446	tt0025316
nm0001020	tt0115751
nm0001020	tt0107653
nm0001020	tt0120681
nm0051166	tt1286126
nm0051166	tt0827503
nm0051166	tt0470883
nm0196097	tt0169102
nm0196097	tt0265343
nm0196097	tt0460791
nm0455945	tt0089755
nm1011383	tt15428134
nm1011383	tt2338151
nm1011383	tt0238936
